id,type,possession_team_id,desc_home,desc_away,direction,quarter,game_clock,shot_clock,event_type,game_id,event_moment.quarter,event_moment.game_clock,event_moment.shot_clock,event_moment.ball_coordinates.x,event_moment.ball_coordinates.y,event_moment.ball_coordinates.z,event_moment.ball_coordinates.speed,event_moment.ball_coordinates.dir_x,event_moment.ball_coordinates.dir_y,event_moment.player_coordinates,event_team,made_shot_after
36,5,1610612764.0,Bradley STEAL (2 STL),Beal Lost Ball Turnover (P1.T3),right,1,487.0,13.8,turnover,0021500229,1.0,487.0,13.8,21.15739,75.9197,0.69925,2.456798933571995,0.23160218454371886,0.9728105818269954,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 22.82863, 'y': 75.3002, 'z': 0.0, 'speed': np.float64(7.363137701584919), 'dir_x': np.float64(-0.5065096092386339), 'dir_y': np.float64(0.8622343160353376)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 33.855720000000005, 'y': 80.66592, 'z': 0.0, 'speed': np.float64(3.8083148258120327), 'dir_x': np.float64(-0.8063277697492011), 'dir_y': np.float64(0.5914689575381615)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 8.54732, 'y': 61.20994, 'z': 0.0, 'speed': np.float64(10.348090720635378), 'dir_x': np.float64(-0.4047123390258542), 'dir_y': np.float64(-0.9144440511262687)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 24.67421, 'y': 77.67196, 'z': 0.0, 'speed': np.float64(9.28431554087315), 'dir_x': np.float64(-0.8422537951854853), 'dir_y': np.float64(0.539081203990314)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 8.69106, 'y': 74.83713, 'z': 0.0, 'speed': np.float64(4.6193072667878035), 'dir_x': np.float64(-0.01553263202816359), 'dir_y': np.float64(-0.9998793613943023)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 40.59971, 'y': 64.54972, 'z': 0.0, 'speed': np.float64(11.035890380934532), 'dir_x': np.float64(-0.17402311310719246), 'dir_y': np.float64(-0.9847415681814602)}, {'teamid': 1610612764, 'playerid': 2743, 'x': 31.38745, 'y': 51.14498, 'z': 0.0, 'speed': np.float64(9.87873616663603), 'dir_x': np.float64(-0.30940192636410363), 'dir_y': np.float64(-0.9509313581758579)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 10.66655, 'y': 68.27831, 'z': 0.0, 'speed': np.float64(9.252984309129747), 'dir_x': np.float64(0.7941491906292003), 'dir_y': np.float64(-0.607722850502584)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 46.08161, 'y': 72.30978, 'z': 0.0, 'speed': np.float64(3.5705170844010183), 'dir_x': np.float64(-0.7750978176496538), 'dir_y': np.float64(-0.6318412562303478)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 9.015450000000001, 'y': 56.87642, 'z': 0.0, 'speed': np.float64(8.928140693895752), 'dir_x': np.float64(0.279621489579221), 'dir_y': np.float64(-0.9601103179142996)}]",1610612764.0,False
93,5,1610612764.0,Jerebko STEAL (1 STL),Dudley Bad Pass Turnover (P1.T4),right,1,229.06,11.0,turnover,0021500229,1.0,229.06,11.0,48.94168,91.22564,5.06024,1.398245440721938,0.7162547939243272,-0.6978388568863299,"[{'teamid': 1610612738, 'playerid': 202323, 'x': 47.8997, 'y': 89.15247, 'z': 0.0, 'speed': np.float64(8.623855344334054), 'dir_x': np.float64(0.31494034762357936), 'dir_y': np.float64(0.9491114673412914)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 39.60204, 'y': 91.54702, 'z': 0.0, 'speed': np.float64(1.9108626651331928), 'dir_x': np.float64(-0.3745690431133641), 'dir_y': np.float64(-0.9271990249893164)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 30.3165, 'y': 88.84886, 'z': 0.0, 'speed': np.float64(4.202946481339077), 'dir_x': np.float64(-0.6510313686240878), 'dir_y': np.float64(0.7590508264058785)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 15.55059, 'y': 81.62336, 'z': 0.0, 'speed': np.float64(2.6267360568774785), 'dir_x': np.float64(-0.8209808497331866), 'dir_y': np.float64(-0.5709557289066945)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 29.94526, 'y': 85.645, 'z': 0.0, 'speed': np.float64(2.0461349540047373), 'dir_x': np.float64(0.011485068447711057), 'dir_y': np.float64(-0.9999340444263068)}, {'teamid': 1610612764, 'playerid': 2403, 'x': 35.049620000000004, 'y': 71.81139, 'z': 0.0, 'speed': np.float64(1.4156555460281282), 'dir_x': np.float64(0.7295206824129173), 'dir_y': np.float64(0.6839587516303826)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 1.5459200000000024, 'y': 82.27681, 'z': 0.0, 'speed': np.float64(0.2061552812809678), 'dir_x': np.float64(0.5044741000760851), 'dir_y': np.float64(-0.863426825129046)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 39.23071, 'y': 94.81663, 'z': 0.0, 'speed': np.float64(2.041320788729595), 'dir_x': np.float64(0.008327941445522053), 'dir_y': np.float64(-0.9999653220943615)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 48.5024, 'y': 88.51, 'z': 0.0, 'speed': np.float64(2.756534792543209), 'dir_x': np.float64(-0.1276058626038197), 'dir_y': np.float64(0.9918249562443643)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 30.11123, 'y': 89.36064, 'z': 0.0, 'speed': np.float64(2.9970948954780723), 'dir_x': np.float64(-0.769661982835557), 'dir_y': np.float64(0.6384515895333325)}]",1610612764.0,False
99,5,1610612764.0,Jerebko STEAL (2 STL),Dudley Bad Pass Turnover (P2.T6),right,1,169.74,9.9,turnover,0021500229,1.0,169.74,9.9,21.1065,80.27998,1.4743,2.65962321109597,0.12943562778509748,-0.9915878268009737,"[{'teamid': 1610612738, 'playerid': 202323, 'x': 30.97244, 'y': 79.9058, 'z': 0.0, 'speed': np.float64(0.6227010217592219), 'dir_x': np.float64(-0.9165714846389871), 'dir_y': np.float64(0.39987087109050967)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 18.50656, 'y': 85.13845, 'z': 0.0, 'speed': np.float64(3.767409073222648), 'dir_x': np.float64(0.999161473266852), 'dir_y': np.float64(-0.04094325755498271)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 28.97459, 'y': 65.46936, 'z': 0.0, 'speed': np.float64(4.7944975362388975), 'dir_x': np.float64(0.6035564682488083), 'dir_y': np.float64(-0.7973202553773643)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 35.11764, 'y': 87.02742, 'z': 0.0, 'speed': np.float64(4.091379084428589), 'dir_x': np.float64(-0.2876169564630543), 'dir_y': np.float64(-0.9577455227537895)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 23.49611, 'y': 81.43875, 'z': 0.0, 'speed': np.float64(2.348330710313191), 'dir_x': np.float64(-0.1272180271236696), 'dir_y': np.float64(-0.9918747771643158)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 47.90577, 'y': 84.99546, 'z': 0.0, 'speed': np.float64(2.625375449340639), 'dir_x': np.float64(-0.1891158082264876), 'dir_y': np.float64(-0.981954790751001)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 25.51178, 'y': 79.23268, 'z': 0.0, 'speed': np.float64(3.605506179789564), 'dir_x': np.float64(0.9897362040323453), 'dir_y': np.float64(0.1429064254246252)}, {'teamid': 1610612764, 'playerid': 201971, 'x': 19.73144, 'y': 87.2065, 'z': 0.0, 'speed': np.float64(6.9269093035782605), 'dir_x': np.float64(0.6777192820432838), 'dir_y': np.float64(-0.7353207291697521)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 43.80166, 'y': 71.6504, 'z': 0.0, 'speed': np.float64(1.7332957227488919), 'dir_x': np.float64(-0.7067461045004014), 'dir_y': np.float64(-0.7074672739947111)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 24.25517, 'y': 58.98323, 'z': 0.0, 'speed': np.float64(2.4415778837670072), 'dir_x': np.float64(-0.6762020621897044), 'dir_y': np.float64(-0.7367162079731863)}]",1610612764.0,False
154,5,1610612738.0,Turner Bad Pass Turnover (P1.T5),Temple STEAL (1 STL),left,2,621.91,20.38,turnover,0021500229,2.0,621.91,20.38,8.915059999999997,76.74942,2.10604,1.7297679396380088,0.8606645815804714,-0.5091723460802953,"[{'teamid': 1610612738, 'playerid': 101135, 'x': 21.45841, 'y': 79.99635, 'z': 0.0, 'speed': np.float64(2.88407005159374), 'dir_x': np.float64(-0.9829858322731592), 'dir_y': np.float64(0.18368139140981204)}, {'teamid': 1610612738, 'playerid': 202323, 'x': 11.634439999999998, 'y': 81.31829, 'z': 0.0, 'speed': np.float64(7.908237991171147), 'dir_x': np.float64(0.5746223122107935), 'dir_y': np.float64(0.8184187182057369)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 33.29056, 'y': 67.45229, 'z': 0.0, 'speed': np.float64(7.91077043103261), 'dir_x': np.float64(0.43646191355210934), 'dir_y': np.float64(0.8997227339677658)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 13.675109999999997, 'y': 64.36715, 'z': 0.0, 'speed': np.float64(7.288484110224617), 'dir_x': np.float64(0.3121705371914174), 'dir_y': np.float64(0.9500260815944065)}, {'teamid': 1610612738, 'playerid': 203482, 'x': 30.63381, 'y': 78.96667, 'z': 0.0, 'speed': np.float64(5.505988784950278), 'dir_x': np.float64(-0.8718688300131247), 'dir_y': np.float64(0.4897394646662093)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 12.660710000000002, 'y': 47.81371, 'z': 0.0, 'speed': np.float64(11.215740284305832), 'dir_x': np.float64(-0.19305457732735112), 'dir_y': np.float64(0.9811880197867062)}, {'teamid': 1610612764, 'playerid': 202066, 'x': 7.758209999999998, 'y': 77.88365, 'z': 0.0, 'speed': np.float64(12.715192492644283), 'dir_x': np.float64(0.9827023859236416), 'dir_y': np.float64(0.1851918483626699)}, {'teamid': 1610612764, 'playerid': 201196, 'x': 45.78924, 'y': 59.57509, 'z': 0.0, 'speed': np.float64(13.678304347122113), 'dir_x': np.float64(0.14449890496959225), 'dir_y': np.float64(0.9895049603021648)}, {'teamid': 1610612764, 'playerid': 201971, 'x': 19.60415, 'y': 74.82286, 'z': 0.0, 'speed': np.float64(4.187065835701739), 'dir_x': np.float64(-0.9291709642649884), 'dir_y': np.float64(0.3696502660175855)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 30.17642, 'y': 67.42863, 'z': 0.0, 'speed': np.float64(6.494919654044937), 'dir_x': np.float64(-0.9786880113353263), 'dir_y': np.float64(0.20535280974095313)}]",1610612738.0,False
157,5,1610612738.0,Lee Bad Pass Turnover (P2.T6),Sessions STEAL (1 STL),left,2,615.67,20.95,turnover,0021500229,2.0,615.67,20.95,9.452460000000002,63.30861,3.43755,2.724773752075616,0.9520056474501898,-0.30608045874074513,"[{'teamid': 1610612738, 'playerid': 101135, 'x': 34.38669, 'y': 84.93732, 'z': 0.0, 'speed': np.float64(8.3045176033893), 'dir_x': np.float64(-0.2040756707299148), 'dir_y': np.float64(-0.9789551167526197)}, {'teamid': 1610612738, 'playerid': 202323, 'x': 9.477559999999997, 'y': 64.59131, 'z': 0.0, 'speed': np.float64(19.11738707466338), 'dir_x': np.float64(-0.0673339926095886), 'dir_y': np.float64(-0.9977304913849491)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 40.88203, 'y': 69.12853, 'z': 0.0, 'speed': np.float64(15.682153539134847), 'dir_x': np.float64(0.11871775106358638), 'dir_y': np.float64(-0.9929280414926371)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 4.688270000000003, 'y': 25.133070000000004, 'z': 0.0, 'speed': np.float64(13.28632959567814), 'dir_x': np.float64(-0.1341416368731122), 'dir_y': np.float64(-0.9909621694378661)}, {'teamid': 1610612738, 'playerid': 203482, 'x': 45.45431, 'y': 40.95924, 'z': 0.0, 'speed': np.float64(20.006697767560215), 'dir_x': np.float64(-0.09471827994886117), 'dir_y': np.float64(-0.9955041172408727)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 15.628979999999999, 'y': 27.37298, 'z': 0.0, 'speed': np.float64(10.81252323985957), 'dir_x': np.float64(0.013757195864477618), 'dir_y': np.float64(-0.9999053653031102)}, {'teamid': 1610612764, 'playerid': 202066, 'x': 15.024180000000001, 'y': 47.19822, 'z': 0.0, 'speed': np.float64(11.998540361748114), 'dir_x': np.float64(-0.04660983612498147), 'dir_y': np.float64(-0.9989131709895522)}, {'teamid': 1610612764, 'playerid': 201196, 'x': 36.7162, 'y': 55.08576, 'z': 0.0, 'speed': np.float64(12.637490929769179), 'dir_x': np.float64(-0.24759661687505374), 'dir_y': np.float64(-0.9688632077398892)}, {'teamid': 1610612764, 'playerid': 201971, 'x': 31.12549, 'y': 74.3523, 'z': 0.0, 'speed': np.float64(14.085109559833036), 'dir_x': np.float64(0.05663782710465857), 'dir_y': np.float64(-0.998394789920732)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 29.32947, 'y': 49.63722, 'z': 0.0, 'speed': np.float64(18.423277723100785), 'dir_x': np.float64(0.11408122005155724), 'dir_y': np.float64(-0.993471426479669)}]",1610612738.0,False
296,5,1610612764.0,Bradley STEAL (3 STL),Beal Bad Pass Turnover (P2.T10),left,3,578.28,23.02,turnover,0021500229,3.0,578.28,23.02,45.51705,37.76214,3.01105,20.690824083395047,-0.20919901414046774,0.9778730860815509,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 31.74577, 'y': 33.19575, 'z': 0.0, 'speed': np.float64(13.774828050197064), 'dir_x': np.float64(-0.015136305095077296), 'dir_y': np.float64(0.9998854395719885)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 16.0856, 'y': 11.294250000000005, 'z': 0.0, 'speed': np.float64(1.3971351491535051), 'dir_x': np.float64(0.3748742563074929), 'dir_y': np.float64(0.9270756667920392)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 46.75195, 'y': 37.24916, 'z': 0.0, 'speed': np.float64(17.360307168941585), 'dir_x': np.float64(-0.19031921312492595), 'dir_y': np.float64(0.9817222606804377)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 23.52094, 'y': 34.95679, 'z': 0.0, 'speed': np.float64(13.34473548351562), 'dir_x': np.float64(-0.37428617496164523), 'dir_y': np.float64(0.9273132476313387)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 30.86644, 'y': 9.601929999999996, 'z': 0.0, 'speed': np.float64(1.2757029924711245), 'dir_x': np.float64(-0.36587669916480936), 'dir_y': np.float64(0.9306633338690549)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 45.14859, 'y': 27.965519999999998, 'z': 0.0, 'speed': np.float64(0.5838811951073664), 'dir_x': np.float64(-0.7749864249642302), 'dir_y': np.float64(-0.6319778802467391)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 28.40055, 'y': 17.695940000000007, 'z': 0.0, 'speed': np.float64(5.602826792120298), 'dir_x': np.float64(0.7358785400609688), 'dir_y': np.float64(0.6771135608431847)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 1.5567399999999978, 'y': 9.261529999999993, 'z': 0.0, 'speed': np.float64(3.619972962606334), 'dir_x': np.float64(0.408290342294673), 'dir_y': np.float64(-0.9128521218625165)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 40.26347, 'y': 21.284689999999998, 'z': 0.0, 'speed': np.float64(7.32714668629594), 'dir_x': np.float64(-0.18888662384615842), 'dir_y': np.float64(0.9819989018995897)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 16.29045, 'y': 42.38491, 'z': 0.0, 'speed': np.float64(12.684645257652924), 'dir_x': np.float64(0.31390314187917134), 'dir_y': np.float64(0.9494550107921833)}]",1610612764.0,False
344,5,1610612738.0,Sullinger Bad Pass Turnover (P1.T9),Beal STEAL (1 STL),right,3,324.18,10.77,turnover,0021500229,3.0,324.18,10.77,38.97797,77.26786,8.2493,2.5867190125715958,0.9916036444367726,0.12931439339729614,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 27.89957, 'y': 83.23135, 'z': 0.0, 'speed': np.float64(5.504246684379209), 'dir_x': np.float64(0.20443306132943484), 'dir_y': np.float64(-0.9788805460501683)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 28.65854, 'y': 65.24777, 'z': 0.0, 'speed': np.float64(7.340254389324743), 'dir_x': np.float64(-0.28697915470935004), 'dir_y': np.float64(-0.9579368271249973)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 38.88067, 'y': 69.50111, 'z': 0.0, 'speed': np.float64(3.149515835807193), 'dir_x': np.float64(-0.2625800418584029), 'dir_y': np.float64(-0.9649102142778049)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 10.181870000000004, 'y': 67.31539, 'z': 0.0, 'speed': np.float64(1.522405682628487), 'dir_x': np.float64(-0.9709961128413895), 'dir_y': np.float64(0.2390952714858902)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 30.09171, 'y': 95.57741, 'z': 0.0, 'speed': np.float64(7.6578304246372575), 'dir_x': np.float64(0.27651434970241634), 'dir_y': np.float64(0.9610097889244676)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 29.14615, 'y': 86.91577, 'z': 0.0, 'speed': np.float64(5.477815058260022), 'dir_x': np.float64(0.9052423178330242), 'dir_y': np.float64(-0.4248956883804471)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 26.28977, 'y': 87.71932, 'z': 0.0, 'speed': np.float64(3.2759811602786604), 'dir_x': np.float64(0.22130774400983677), 'dir_y': np.float64(-0.9752040209316595)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 22.84891, 'y': 95.34904, 'z': 0.0, 'speed': np.float64(1.5194654693343894), 'dir_x': np.float64(0.6216001739175953), 'dir_y': np.float64(-0.7833346818478136)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 39.41345, 'y': 77.82801, 'z': 0.0, 'speed': np.float64(0.6264952114739442), 'dir_x': np.float64(0.7470128924034245), 'dir_y': np.float64(-0.6648095506106014)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 28.27867, 'y': 77.41866, 'z': 0.0, 'speed': np.float64(6.6521454903663635), 'dir_x': np.float64(0.4241112892202637), 'dir_y': np.float64(-0.9056100785414911)}]",1610612738.0,False
371,5,1610612738.0,Sullinger Lost Ball Turnover (P2.T11),Porter Jr. STEAL (1 STL),right,3,155.22,19.64,turnover,0021500229,3.0,155.22,19.64,20.95829,6.15182,5.39827,2.9194377990462197,-0.5230459099004588,-0.8523045090438047,"[{'teamid': 1610612738, 'playerid': 202323, 'x': 22.09033, 'y': 7.60278, 'z': 0.0, 'speed': np.float64(7.887586259433216), 'dir_x': np.float64(-0.10852496211704615), 'dir_y': np.float64(-0.9940937242521419)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 35.38919, 'y': 57.39457, 'z': 0.0, 'speed': np.float64(4.328198073390373), 'dir_x': np.float64(-0.9833191383189573), 'dir_y': np.float64(0.18188862585566878)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 2.3310200000000023, 'y': 80.60014, 'z': 0.0, 'speed': np.float64(2.3930620682504724), 'dir_x': np.float64(-0.5974562962527877), 'dir_y': np.float64(0.8019014740402347)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 49.24249, 'y': 80.42452, 'z': 0.0, 'speed': np.float64(7.299974884374747), 'dir_x': np.float64(-0.062397474952296125), 'dir_y': np.float64(0.9980513789978839)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 43.71357, 'y': 3.84241, 'z': 0.0, 'speed': np.float64(8.203447129865566), 'dir_x': np.float64(0.3868495706453034), 'dir_y': np.float64(0.9221428358402751)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 32.367450000000005, 'y': 68.80899, 'z': 0.0, 'speed': np.float64(2.887376772262248), 'dir_x': np.float64(-0.33914867273546934), 'dir_y': np.float64(0.9407327876617086)}, {'teamid': 1610612764, 'playerid': 201196, 'x': 23.05793, 'y': 14.2586, 'z': 0.0, 'speed': np.float64(1.0856017340627686), 'dir_x': np.float64(-0.9218389844080486), 'dir_y': np.float64(-0.3875730728850206)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 22.27186, 'y': 68.86874, 'z': 0.0, 'speed': np.float64(4.2931791032406155), 'dir_x': np.float64(-0.05141877259054096), 'dir_y': np.float64(0.9986771799862467)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 9.320819999999998, 'y': 81.03525, 'z': 0.0, 'speed': np.float64(0.24413034428356675), 'dir_x': np.float64(-0.9472398880961419), 'dir_y': np.float64(0.3205254972691074)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 40.38385, 'y': 79.64935, 'z': 0.0, 'speed': np.float64(5.849460455888347), 'dir_x': np.float64(0.349647632533572), 'dir_y': np.float64(0.9368812801330104)}]",1610612738.0,False
382,5,1610612764.0,Thomas STEAL (2 STL),Blair Bad Pass Turnover (P1.T15),left,3,97.2,21.0,turnover,0021500229,3.0,97.2,21.0,3.714260000000003,82.81987,2.55837,2.7030034336824493,-0.6084897930592941,0.7935617000225361,"[{'teamid': 1610612738, 'playerid': 101135, 'x': 23.18246, 'y': 72.90321, 'z': 0.0, 'speed': np.float64(12.921618948490812), 'dir_x': np.float64(-0.07208849012753091), 'dir_y': np.float64(0.9973982402185865)}, {'teamid': 1610612738, 'playerid': 202323, 'x': 36.77629, 'y': 76.4237, 'z': 0.0, 'speed': np.float64(10.305295001235915), 'dir_x': np.float64(0.6552214176489157), 'dir_y': np.float64(0.7554368893919234)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 8.052700000000002, 'y': 68.46022, 'z': 0.0, 'speed': np.float64(4.884534842234099), 'dir_x': np.float64(-0.9587914000543519), 'dir_y': np.float64(-0.2841109839161721)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 27.68848, 'y': 62.02649, 'z': 0.0, 'speed': np.float64(16.07781515979401), 'dir_x': np.float64(-0.26381072041472275), 'dir_y': np.float64(0.964574467728783)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 2.6713200000000015, 'y': 82.76283, 'z': 0.0, 'speed': np.float64(8.001901102237921), 'dir_x': np.float64(0.27949608117183217), 'dir_y': np.float64(0.9601468328383886)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 10.821930000000002, 'y': 67.30331, 'z': 0.0, 'speed': np.float64(12.706002068412412), 'dir_x': np.float64(0.0005705964756621401), 'dir_y': np.float64(0.9999998372098177)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 30.6399, 'y': 56.24068, 'z': 0.0, 'speed': np.float64(17.8544172860667), 'dir_x': np.float64(-0.2791326045621894), 'dir_y': np.float64(0.9602525652505847)}, {'teamid': 1610612764, 'playerid': 201196, 'x': 8.359749999999998, 'y': 81.96386, 'z': 0.0, 'speed': np.float64(10.378470434630515), 'dir_x': np.float64(-0.8807656251058548), 'dir_y': np.float64(0.4735524402132175)}, {'teamid': 1610612764, 'playerid': 201971, 'x': 23.68122, 'y': 79.99919, 'z': 0.0, 'speed': np.float64(9.34730216760442), 'dir_x': np.float64(-0.1175472858690696), 'dir_y': np.float64(0.9930672865344097)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 30.26073, 'y': 81.07925, 'z': 0.0, 'speed': np.float64(8.933755404363708), 'dir_x': np.float64(-0.13227919799805557), 'dir_y': np.float64(0.9912124967820932)}]",1610612764.0,False
385,5,1610612738.0,Lee Lost Ball Turnover (P3.T12),Blair STEAL (1 STL),right,3,79.68,10.36,turnover,0021500229,3.0,79.68,10.36,33.85398,85.58341,2.90607,0.8890692113104769,-0.9526817363876758,0.30396958590188444,"[{'teamid': 1610612738, 'playerid': 101135, 'x': 38.93291, 'y': 85.55224, 'z': 0.0, 'speed': np.float64(1.2423085868657484), 'dir_x': np.float64(0.02998449853260777), 'dir_y': np.float64(-0.9995503638375347)}, {'teamid': 1610612738, 'playerid': 202323, 'x': 36.9444, 'y': 73.75665, 'z': 0.0, 'speed': np.float64(2.340167421895319), 'dir_x': np.float64(0.5586138785494376), 'dir_y': np.float64(-0.8294278357349446)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 21.65269, 'y': 62.88598, 'z': 0.0, 'speed': np.float64(8.531750058604537), 'dir_x': np.float64(-0.5999062284810043), 'dir_y': np.float64(-0.8000703200529921)}, {'teamid': 1610612738, 'playerid': 201973, 'x': 23.22115, 'y': 89.69501, 'z': 0.0, 'speed': np.float64(4.747050748886108), 'dir_x': np.float64(0.998672702437917), 'dir_y': np.float64(0.05150566381814539)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 5.768599999999999, 'y': 73.80413, 'z': 0.0, 'speed': np.float64(6.405444032227687), 'dir_x': np.float64(0.38225296914326345), 'dir_y': np.float64(-0.9240577187498404)}, {'teamid': 1610612764, 'playerid': 202390, 'x': 25.67014, 'y': 76.88141, 'z': 0.0, 'speed': np.float64(5.870599937399801), 'dir_x': np.float64(-0.7595901692417336), 'dir_y': np.float64(-0.650402010137818)}, {'teamid': 1610612764, 'playerid': 201162, 'x': 26.20142, 'y': 85.5409, 'z': 0.0, 'speed': np.float64(5.054264344343469), 'dir_x': np.float64(0.7356164511183451), 'dir_y': np.float64(-0.6773982852384935)}, {'teamid': 1610612764, 'playerid': 201196, 'x': 21.03028, 'y': 82.32342, 'z': 0.0, 'speed': np.float64(9.160203989267895), 'dir_x': np.float64(-0.9692742662065507), 'dir_y': np.float64(-0.2459825133414017)}, {'teamid': 1610612764, 'playerid': 201971, 'x': 34.58724, 'y': 86.84032, 'z': 0.0, 'speed': np.float64(0.9418259526047246), 'dir_x': np.float64(0.5592859259646187), 'dir_y': np.float64(-0.828974820496919)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 25.91256, 'y': 73.27142, 'z': 0.0, 'speed': np.float64(10.580745853317715), 'dir_x': np.float64(0.3492428654111663), 'dir_y': np.float64(-0.9370322411525647)}]",1610612738.0,False
